image_path,au_vector
/content/drive/MyDrive/AffectNet/Train/sad/image_000889.jpg,"[0.86, 0.13, 1.02, 0.03, 0.0, 1.18, 0.0, 0.0, 0.06, 0.0, 0.0, 1.14, 0.21, 0.6, 0.09, 0.53, 0.27, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000890.jpg,"[0.86, 0.13, 1.12, 0.03, 0.0, 0.93, 0.0, 0.0, 0.06, 0.0, 0.0, 1.13, 0.0, 0.25, 0.13, 0.98, 0.14, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000891.jpg,"[0.86, 0.27, 1.12, 0.0, 0.08, 0.9, 0.01, 0.0, 0.0, 0.31, 0.0, 1.36, 0.0, 0.25, 0.04, 0.75, 0.26, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000892.jpg,"[0.0, 0.24, 0.1, 0.03, 0.08, 0.4, 0.27, 0.0, 0.0, 0.31, 0.0, 0.64, 0.04, 0.0, 0.12, 0.45, 0.13, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000893.jpg,"[0.0, 0.24, 0.0, 0.03, 0.08, 0.4, 0.27, 0.25, 0.01, 0.95, 0.0, 0.61, 0.04, 0.0, 0.34, 0.08, 0.65, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000894.jpg,"[0.0, 0.0, 0.17, 0.03, 0.23, 0.4, 0.38, 0.5, 0.01, 0.64, 0.0, 0.81, 0.04, 0.0, 0.34, 0.08, 0.52, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000895.jpg,"[0.0, 0.0, 0.17, 0.0, 0.82, 0.87, 0.69, 0.5, 0.01, 0.64, 1.67, 1.04, 1.17, 0.9, 0.73, 0.71, 0.52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000896.jpg,"[0.13, 0.0, 0.65, 0.0, 1.34, 1.99, 0.95, 1.14, 0.25, 0.54, 1.78, 1.73, 1.17, 1.3, 0.59, 0.88, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000897.jpg,"[0.38, 0.0, 0.48, 0.0, 1.3, 2.26, 0.83, 1.45, 0.48, 0.54, 1.81, 1.35, 1.17, 1.3, 0.81, 1.02, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000898.jpg,"[0.88, 0.05, 0.48, 0.53, 0.71, 1.38, 0.26, 1.45, 0.48, 0.54, 0.14, 0.9, 0.0, 0.61, 0.89, 1.41, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000899.jpg,"[0.75, 0.08, 0.26, 1.16, 0.38, 0.26, 0.0, 0.57, 0.23, 0.0, 0.04, 0.11, 0.0, 0.96, 1.86, 2.81, 0.19, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000900.jpg,"[0.81, 0.13, 0.83, 1.16, 0.19, 0.41, 0.0, 0.0, 0.07, 0.26, 0.0, 0.06, 0.0, 0.96, 2.13, 2.68, 0.53, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000901.jpg,"[0.4, 0.08, 1.06, 0.7, 0.19, 0.41, 0.0, 0.04, 0.07, 0.26, 0.0, 0.29, 0.5, 1.01, 1.77, 2.48, 0.53, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000902.jpg,"[0.4, 0.05, 0.8, 0.07, 0.19, 1.6, 0.01, 0.38, 0.22, 0.56, 0.58, 0.35, 0.5, 0.33, 1.12, 1.19, 0.34, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000903.jpg,"[0.09, 0.0, 0.23, 0.07, 0.25, 1.61, 0.01, 0.38, 0.15, 0.29, 0.58, 1.14, 1.18, 0.33, 1.16, 1.47, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000904.jpg,"[0.0, 0.0, 0.0, 0.0, 0.45, 1.61, 0.01, 0.34, 0.15, 0.29, 1.38, 2.29, 0.68, 0.14, 0.98, 0.66, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000905.jpg,"[0.0, 0.0, 0.33, 0.0, 0.69, 1.02, 0.35, 0.71, 0.0, 0.0, 1.01, 3.14, 1.61, 0.08, 0.54, 0.61, 0.19, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000906.jpg,"[0.0, 0.0, 0.55, 0.0, 0.63, 0.72, 0.35, 0.9, 0.0, 0.13, 1.18, 2.78, 0.93, 0.08, 0.61, 1.61, 0.34, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000907.jpg,"[0.27, 0.0, 0.55, 0.0, 0.42, 0.72, 0.35, 0.9, 0.0, 0.14, 0.58, 1.6, 0.93, 0.0, 1.35, 1.61, 0.34, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000908.jpg,"[0.27, 0.0, 0.22, 0.0, 0.0, 0.15, 0.0, 0.19, 0.12, 0.17, 0.37, 1.15, 0.0, 0.0, 1.36, 1.66, 0.29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000909.jpg,"[0.27, 0.04, 0.0, 0.0, 0.0, 0.22, 0.0, 0.0, 0.12, 0.04, 0.21, 0.72, 0.0, 0.0, 0.92, 0.4, 0.3, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000910.jpg,"[0.02, 0.04, 0.0, 0.0, 0.34, 0.94, 0.26, 0.23, 0.32, 0.23, 0.03, 0.75, 0.36, 0.0, 0.36, 0.4, 0.3, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000911.jpg,"[0.07, 0.04, 0.51, 0.0, 0.34, 1.67, 0.26, 0.31, 0.2, 0.19, 0.03, 0.68, 0.45, 0.0, 0.52, 0.82, 0.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000912.jpg,"[0.07, 0.0, 0.69, 0.0, 0.38, 2.36, 0.26, 0.63, 0.2, 0.19, 0.03, 0.8, 0.45, 0.0, 0.48, 0.9, 0.61, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000913.jpg,"[0.05, 0.0, 0.69, 0.13, 0.04, 1.64, 0.0, 0.49, 0.0, 0.32, 0.0, 1.04, 0.16, 0.24, 0.68, 1.06, 0.61, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000914.jpg,"[0.1, 0.19, 0.7, 0.15, 0.16, 0.87, 0.0, 0.55, 0.0, 0.51, 0.75, 1.78, 0.07, 0.24, 0.52, 0.33, 0.61, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000915.jpg,"[0.1, 0.19, 1.07, 0.15, 0.37, 0.29, 0.0, 0.68, 0.0, 0.55, 0.75, 2.0, 0.59, 0.29, 0.63, 0.65, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000916.jpg,"[0.1, 0.19, 1.07, 0.01, 0.56, 1.07, 0.18, 0.58, 0.0, 0.27, 0.75, 1.73, 0.51, 0.23, 0.94, 1.85, 0.14, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000917.jpg,"[0.0, 0.0, 0.56, 0.0, 0.44, 1.07, 0.18, 0.44, 0.0, 0.09, 0.0, 0.98, 0.51, 0.23, 1.25, 2.19, 0.41, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000918.jpg,"[0.62, 0.2, 0.54, 0.0, 0.18, 0.83, 0.18, 0.0, 0.04, 0.04, 0.0, 0.84, 0.0, 0.18, 1.36, 1.76, 0.55, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000919.jpg,"[0.62, 0.21, 1.0, 0.0, 0.09, 0.15, 0.0, 0.6, 0.04, 0.15, 0.0, 1.02, 0.74, 0.24, 0.66, 1.11, 0.41, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000920.jpg,"[0.62, 0.21, 0.99, 0.0, 0.09, 0.15, 0.0, 0.6, 0.04, 0.18, 0.0, 0.63, 0.89, 0.37, 0.85, 1.23, 0.4, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000921.jpg,"[0.0, 0.01, 0.46, 0.0, 0.09, 0.52, 0.0, 0.69, 0.11, 0.18, 0.0, 0.42, 0.89, 0.39, 0.79, 1.45, 0.42, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000922.jpg,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.43, 0.0, 0.09, 0.11, 0.04, 0.18, 0.88, 0.15, 0.15, 0.79, 0.77, 0.42, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000923.jpg,"[0.7, 0.39, 0.98, 0.23, 0.0, 0.5, 0.0, 0.09, 0.11, 0.0, 0.18, 1.03, 0.0, 0.02, 0.56, 0.24, 0.32, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000924.jpg,"[0.73, 0.39, 0.98, 0.23, 0.0, 0.07, 0.0, 0.0, 0.0, 0.0, 0.18, 1.03, 0.0, 0.0, 0.45, 0.41, 0.16, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000925.jpg,"[0.73, 0.39, 0.98, 0.3, 0.0, 0.09, 0.0, 0.12, 0.0, 0.0, 0.6, 1.19, 0.0, 0.17, 0.82, 0.48, 0.5, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000926.jpg,"[0.03, 0.0, 0.63, 0.07, 0.17, 0.06, 0.22, 0.69, 0.0, 0.0, 0.77, 1.65, 0.0, 0.18, 0.94, 1.05, 0.57, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000927.jpg,"[0.0, 0.0, 0.81, 0.07, 0.39, 0.06, 0.22, 0.75, 0.0, 0.0, 2.05, 2.64, 0.05, 0.44, 1.27, 1.11, 0.57, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000928.jpg,"[0.08, 0.0, 1.98, 0.04, 0.39, 0.2, 0.22, 1.19, 0.1, 0.4, 1.6, 2.44, 0.05, 0.55, 1.63, 1.24, 0.23, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000929.jpg,"[0.18, 0.0, 1.72, 0.04, 0.29, 0.65, 0.34, 0.63, 0.1, 0.4, 1.48, 2.34, 0.05, 0.55, 1.93, 1.73, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000930.jpg,"[0.18, 0.0, 1.87, 0.04, 0.08, 0.88, 0.34, 0.57, 0.1, 0.4, 0.32, 1.99, 0.0, 0.29, 1.4, 1.27, 0.56, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000931.jpg,"[0.1, 0.0, 0.76, 0.0, 0.28, 1.31, 0.88, 0.31, 0.19, 0.73, 0.17, 1.14, 0.0, 0.0, 1.32, 1.47, 0.56, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000932.jpg,"[0.0, 0.0, 0.54, 0.0, 0.39, 0.92, 1.06, 0.84, 0.29, 0.73, 0.26, 1.37, 0.0, 0.14, 1.66, 0.42, 1.06, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000933.jpg,"[0.31, 0.26, 0.22, 0.0, 0.39, 0.69, 1.06, 0.84, 0.29, 0.73, 0.2, 1.17, 0.0, 0.14, 1.76, 0.76, 0.5, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000934.jpg,"[0.31, 0.3, 0.16, 0.0, 0.19, 0.1, 0.51, 0.54, 0.1, 0.14, 0.2, 1.59, 0.46, 0.52, 1.12, 0.34, 0.61, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000935.jpg,"[0.46, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14, 0.14, 1.77, 0.46, 0.38, 0.1, 0.37, 0.29, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000936.jpg,"[0.4, 0.05, 0.4, 0.32, 0.0, 0.0, 0.0, 0.07, 0.18, 0.73, 0.17, 2.1, 0.46, 0.72, 0.5, 1.33, 0.64, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000937.jpg,"[0.4, 0.01, 0.86, 0.32, 0.59, 1.09, 0.79, 0.3, 0.18, 0.63, 0.17, 2.34, 0.06, 0.34, 0.74, 1.36, 0.64, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000938.jpg,"[0.45, 0.02, 0.86, 0.32, 0.59, 1.09, 0.79, 0.3, 0.18, 0.63, 0.1, 1.79, 0.49, 0.34, 0.99, 1.36, 0.47, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000939.jpg,"[0.2, 0.01, 0.46, 0.0, 0.74, 1.09, 0.79, 0.23, 0.0, 0.03, 0.15, 1.02, 0.76, 0.13, 0.69, 0.8, 0.18, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000940.jpg,"[0.2, 0.01, 0.2, 0.0, 0.15, 0.72, 0.03, 0.0, 0.0, 0.0, 0.15, 0.86, 0.7, 0.13, 0.45, 1.08, 0.07, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000941.jpg,"[0.25, 0.35, 0.49, 0.03, 0.34, 1.11, 0.03, 0.03, 0.29, 0.29, 0.15, 0.53, 0.27, 0.15, 1.09, 1.61, 1.07, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000942.jpg,"[0.25, 0.35, 1.46, 0.03, 0.19, 1.24, 0.11, 0.7, 0.29, 0.73, 0.23, 0.65, 0.0, 0.11, 1.39, 0.87, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000943.jpg,"[0.25, 0.35, 1.25, 0.03, 0.19, 0.52, 0.07, 0.7, 0.29, 0.76, 0.23, 0.15, 0.0, 0.11, 1.78, 0.86, 1.48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000944.jpg,"[0.25, 0.19, 0.96, 0.0, 0.0, 0.13, 0.07, 0.68, 0.0, 0.48, 0.26, 0.23, 0.0, 0.1, 1.17, 0.41, 0.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000945.jpg,"[1.1, 0.32, 0.0, 0.0, 0.33, 0.0, 0.0, 0.1, 0.27, 0.13, 0.31, 0.42, 0.39, 0.0, 1.13, 0.51, 0.28, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000946.jpg,"[1.1, 0.32, 0.0, 0.0, 0.34, 0.57, 0.0, 0.52, 0.47, 0.09, 0.4, 1.34, 0.39, 0.44, 0.74, 0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000947.jpg,"[1.02, 0.15, 0.0, 0.0, 0.52, 0.59, 0.0, 1.07, 0.47, 0.37, 0.37, 2.47, 0.62, 0.44, 0.46, 1.06, 0.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000948.jpg,"[0.89, 0.02, 0.39, 0.05, 0.41, 1.66, 0.0, 1.7, 0.31, 0.28, 0.08, 2.77, 0.7, 0.44, 0.59, 1.68, 0.29, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000949.jpg,"[0.89, 0.02, 0.54, 0.05, 0.72, 1.9, 0.0, 1.47, 0.28, 0.52, 0.0, 1.99, 1.08, 0.0, 0.67, 2.25, 0.29, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000950.jpg,"[0.73, 0.0, 0.84, 0.05, 0.87, 2.8, 0.21, 1.19, 0.34, 0.31, 0.16, 1.67, 1.08, 0.07, 0.67, 1.45, 0.04, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000951.jpg,"[0.1, 0.0, 0.45, 0.0, 0.65, 1.74, 0.21, 0.6, 0.22, 0.59, 0.46, 2.4, 1.23, 0.19, 0.08, 1.14, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000952.jpg,"[0.1, 0.0, 0.29, 0.06, 0.33, 0.93, 0.21, 0.41, 0.09, 0.36, 0.46, 2.26, 0.85, 0.19, 0.6, 0.88, 0.21, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000953.jpg,"[0.1, 0.0, 0.0, 0.06, 0.23, 0.82, 0.91, 0.27, 0.04, 0.28, 0.29, 1.73, 0.62, 0.52, 0.6, 0.75, 0.21, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_000954.jpg,"[0.0, 0.0, 0.0, 0.06, 0.42, 1.07, 1.47, 0.61, 0.18, 0.25, 0.0, 0.4, 0.0, 0.4, 0.71, 0.34, 0.21, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
